no,Time,POI,UserID/MemID,設置點,緯度,經度,BPL UID,age,gender,weather,temperature,tidal
37,02/02/2022 01:00:00 PM,"0150deb7d0,0112",4a9108e47786e742963638a70e22250f0719,離島出走 Isle Travel,23.6789,119.5718,225723,56,0,多雲,25.4,1
38,02/02/2022 02:00:00 PM,"0150deb7d0,0157",134edb3f6ce574effe5e46be9436e357b3a2,澎湖七美莫咖啡 More Coffee,23.6617,119.5101,221569,27,0,風雨,25.8,1
39,02/02/2022 03:00:00 PM,"0150deb7d0,0384",dc7574ab6508e783bfdc2f8f442d53a91f6,離島出走 Isle Travel,23.5127,119.5346,228908,36,0,晴,16.6,2
40,02/02/2022 04:00:00 PM,"0150deb7d0,0112",210ca567b7c469a2f9f5beecf1cb69711912,O2 Lab 海漂實驗室,23.5501,119.5021,222673,55,1,晴,26.9,1
41,02/02/2022 05:00:00 PM,"0150deb7d0,0102",54354dab5b9e71d8c3ea9ec8c6f97a51d9f1,年年有鰆,23.6494,119.5419,222501,69,1,風雨,29.1,2
42,02/02/2022 06:00:00 PM,"0150deb7d0,0102",689ed33808e890c0f9d8b78f35b249a105de,O2 Lab 海漂實驗室,23.6813,119.5675,228472,42,1,多雲,17.1,1
43,02/02/2022 07:00:00 PM,"0150deb7d0,0157",59352d100d88999a85cd8eb32868adb34565,年年有鰆,23.6096,119.5363,225063,56,1,多雲,28.1,2
44,02/02/2022 08:00:00 PM,"0150deb7d0,0401",37ed7a4d31dca348a3909545c0ca9a0f0912,澎湖七美莫咖啡 More Coffee,23.6137,119.5835,223378,31,0,風雨,24.7,2
45,02/02/2022 09:00:00 PM,"0150deb7d0,0089",43ff8081daa42b46473d8c7fd6a82fab9ff4,O2 Lab 海漂實驗室,23.6614,119.5382,229046,74,1,風雨,29.2,1
46,02/02/2022 10:00:00 PM,"0150deb7d0,0401",3f88e0df32d4fa2680bf99877741e7dad9e6,年年有鰆,23.6971,119.5253,221140,27,1,多雲,21.7,1
47,02/02/2022 11:00:00 PM,"0150deb7d0,0024",672aa6ed88f315334f3a3d9fb647dbdfee24,離島出走 Isle Travel,23.5036,119.5205,226964,20,1,多雲,18.7,2
48,02/03/2022 12:00:00 AM,"0150deb7d0,0089",698895e7f12900998b66030dd733c4217a79,鄭家莊｜澎湖七美民宿,23.5912,119.5067,225297,72,0,晴,21.6,1
49,02/03/2022 01:00:00 AM,"0150deb7d0,0024",5a28b7e4717b4bf4224e1109b288637b1c09,鄭家莊｜澎湖七美民宿,23.591,119.5365,221600,59,1,多雲,30.3,2
50,02/03/2022 02:00:00 AM,"0150deb7d0,0024",c28e5b6eebfa93eca4b6cd75e480c729b03,南寮風車有機農場｜風島物產,23.6173,119.5456,222867,76,1,晴,32.8,1
51,02/03/2022 03:00:00 AM,"0150deb7d0,0102",16f7a5ec6c54464cb884e446adc05a588964,O2 Lab 海漂實驗室,23.5555,119.5551,224552,53,1,風雨,21,1
52,02/03/2022 04:00:00 AM,"0150deb7d0,0401",393f4c0b3056648efd4068b574ba75b3ec1a,離島出走 Isle Travel,23.6122,119.529,226115,76,0,多雲,17.3,2
53,02/03/2022 05:00:00 AM,"0150deb7d0,0102",6e9b59e419d59916d499c9a9ca23ae2765e3,年年有鰆,23.5003,119.5304,226690,40,1,風雨,29.5,2
54,02/03/2022 06:00:00 AM,"0150deb7d0,0112",286c65f29c3d203d8c2c64a1c60627d63f80,澎湖七美莫咖啡 More Coffee,23.5676,119.5444,223334,73,1,多雲,32.4,2
55,02/03/2022 07:00:00 AM,"0150deb7d0,0089",658dd530740ff516182d3c2e9daa8b32d5d9,撒野旅店 Say Yeah Inn,23.6096,119.5888,228008,47,1,風雨,28.7,2
56,02/03/2022 08:00:00 AM,"0150deb7d0,0024",57751d625f58719726a7a9c71ac573448615,O2 Lab 海漂實驗室,23.5989,119.5173,224707,70,0,風雨,15.7,1
57,02/03/2022 09:00:00 AM,"0150deb7d0,0401",4f9f5882a1f870e86cdf7e7a52ef430fb2bc,O2 Lab 海漂實驗室,23.5664,119.5113,220025,76,0,多雲,27.7,2
58,02/03/2022 10:00:00 AM,"0150deb7d0,0112",162650858ea5c7923c4337e60369c17666ba,O2 Lab 海漂實驗室,23.6602,119.5958,228118,51,0,多雲,18,1
59,02/03/2022 11:00:00 AM,"0150deb7d0,0384",699c97eaa3422d4d476f95b71a92495a49c2,撒野旅店 Say Yeah Inn,23.5646,119.5681,221322,70,0,風雨,25,1
60,02/03/2022 12:00:00 PM,"0150deb7d0,0157",1949e31fe0ef31fee6859687852d276d4c0d,鄭家莊｜澎湖七美民宿,23.5993,119.5606,221816,19,1,晴,18.7,2
61,02/03/2022 01:00:00 PM,"0150deb7d0,0384",22db51a0dc0abb7548d2b67ce40674a3c879,離島出走 Isle Travel,23.5793,119.5474,224043,23,1,風雨,18.9,1
62,02/03/2022 02:00:00 PM,"0150deb7d0,0157",2e632c42f2f80ff6747b62839a19452bc2c9,撒野旅店 Say Yeah Inn,23.5777,119.5242,223197,53,0,晴,31.9,2
63,02/03/2022 03:00:00 PM,"0150deb7d0,0024",4b2327cef6034fd1daee78895c521b31108c,澎湖七美莫咖啡 More Coffee,23.6945,119.5948,229794,26,1,晴,24.2,1
64,02/03/2022 04:00:00 PM,"0150deb7d0,0089",2ea85b5f08faa272052585aebbf7c1a53b10,南寮風車有機農場｜風島物產,23.5975,119.5778,225964,70,1,多雲,22.4,1
65,02/03/2022 05:00:00 PM,"0150deb7d0,0384",4f59fc092b096b8a8ad8eefeb31e701ad882,澎湖七美莫咖啡 More Coffee,23.6554,119.5237,224226,75,0,晴,16.9,2
66,02/03/2022 06:00:00 PM,"0150deb7d0,0024",466a845a4fdc419007c47ab344bc75f706c7,南寮風車有機農場｜風島物產,23.6976,119.5978,223853,64,1,晴,17.7,1
67,02/03/2022 07:00:00 PM,"0150deb7d0,0112",66d01a6801aab46772f51444593ec0138c98,南寮風車有機農場｜風島物產,23.5981,119.5537,228734,74,0,晴,27.9,2
68,02/03/2022 08:00:00 PM,"0150deb7d0,0089",2c40f9cf1638f7c9db3d7b7dee654d622162,澎湖七美莫咖啡 More Coffee,23.5667,119.5925,222051,36,1,多雲,26,1
69,02/03/2022 09:00:00 PM,"0150deb7d0,0112",230b437c0cb8a74707ff6ba812a9056463f7,鄭家莊｜澎湖七美民宿,23.6432,119.5429,224492,67,1,晴,31.6,2
70,02/03/2022 10:00:00 PM,"0150deb7d0,0089",577483b62fc692a287e8ec5976b10b8e3347,澎湖七美莫咖啡 More Coffee,23.5631,119.5814,229453,33,1,晴,28.3,1
71,02/03/2022 11:00:00 PM,"0150deb7d0,0112",ce7e7ab1c20f38c0f375b4472b0072c07c2,O2 Lab 海漂實驗室,23.5329,119.5144,222759,68,1,多雲,32.5,1
72,02/04/2022 12:00:00 AM,"0150deb7d0,0401",1cd9daea0fe8c30c0eddba6ed5ef53768a9a,O2 Lab 海漂實驗室,23.5734,119.563,224952,25,0,晴,19.3,2
73,02/04/2022 01:00:00 AM,"0150deb7d0,0024",50aa1348c02d2e659320fdd816dfe8c5e87c,年年有鰆,23.644,119.527,229365,39,0,風雨,27.4,2
74,02/04/2022 02:00:00 AM,"0150deb7d0,0157",66868ce93dd88281ebdd347c0188e0728d08,年年有鰆,23.5009,119.5427,227167,56,0,多雲,20.5,1
75,02/04/2022 03:00:00 AM,"0150deb7d0,0384",71c524a0d4e35ee2576066fb9d6edfefd81b,澎湖七美莫咖啡 More Coffee,23.5468,119.5834,220895,34,0,晴,27.1,2
76,02/04/2022 04:00:00 AM,"0150deb7d0,0401",211c4912e7d2ecf4273b5e1d244de98339c4,O2 Lab 海漂實驗室,23.5736,119.5638,222473,30,0,風雨,23.1,1
77,02/04/2022 05:00:00 AM,"0150deb7d0,0112",34bd1e8e322d92b855d4701ddfb5a68b0893,年年有鰆,23.6558,119.5108,228270,50,0,晴,26.7,1
78,02/04/2022 06:00:00 AM,"0150deb7d0,0024",59fe965336d1f79f1e9d90d8cdf6ec9eeca2,離島出走 Isle Travel,23.6142,119.5872,223832,63,1,晴,30.2,2
79,02/04/2022 07:00:00 AM,"0150deb7d0,0157",1656b5084c814d74a029498004c016e7309b,離島出走 Isle Travel,23.6553,119.5553,222350,68,1,晴,32.5,2
80,02/04/2022 08:00:00 AM,"0150deb7d0,0102",28a8c89d7af913d0a68bf306162a7136f875,離島出走 Isle Travel,23.5785,119.5761,226978,33,0,多雲,24.6,2
81,02/04/2022 09:00:00 AM,"0150deb7d0,0401",31db295fa04e3faf3c1906b475d8380a7904,撒野旅店 Say Yeah Inn,23.637,119.5097,223414,56,0,晴,26.5,1
82,02/04/2022 10:00:00 AM,"0150deb7d0,0112",d22650c5bd713999387e54defc10ecc22cb,鄭家莊｜澎湖七美民宿,23.6056,119.5044,225456,62,0,晴,17.9,2
83,02/04/2022 11:00:00 AM,"0150deb7d0,0384",11946b744265c285be11519fa083cef267ff,撒野旅店 Say Yeah Inn,23.6227,119.5847,223051,73,1,風雨,24.6,1
84,02/04/2022 12:00:00 PM,"0150deb7d0,0024",281b797d39db61071fd7211d69c5dc587c7e,鄭家莊｜澎湖七美民宿,23.5553,119.5244,224742,54,0,風雨,28.2,2
85,02/04/2022 01:00:00 PM,"0150deb7d0,0384",6fbade543e9d688f5a41147037fbeb16302f,O2 Lab 海漂實驗室,23.6236,119.5972,229891,59,0,風雨,19.8,1
86,02/04/2022 02:00:00 PM,"0150deb7d0,0157",1f6e948860c20853e4c9e7895e8194fe2f16,離島出走 Isle Travel,23.6125,119.5373,221542,61,1,晴,30.5,2
87,02/04/2022 03:00:00 PM,"0150deb7d0,0024",3d832ad937bd8773d4659aca242e27e0ee3d,南寮風車有機農場｜風島物產,23.5207,119.5262,228303,24,0,晴,17.4,2
88,02/04/2022 04:00:00 PM,"0150deb7d0,0401",13e25a8878822f93f080b19afc83bc3dbc04,澎湖七美莫咖啡 More Coffee,23.5208,119.5406,227239,48,1,多雲,30.5,2
89,02/04/2022 05:00:00 PM,"0150deb7d0,0089",2140ffb04a40d873f5fdb9f3e654351f89f8,離島出走 Isle Travel,23.5584,119.5087,227596,70,0,多雲,26.6,2
90,02/04/2022 06:00:00 PM,"0150deb7d0,0112",6092d5d2a18c1196384ed299e059e93a42fe,鄭家莊｜澎湖七美民宿,23.627,119.5445,220864,79,0,晴,25,1
91,02/04/2022 07:00:00 PM,"0150deb7d0,0102",6239c0fcde592fd867c3ed9c52211cc9ecd5,離島出走 Isle Travel,23.6754,119.5689,227684,74,0,多雲,18.8,2
92,02/04/2022 08:00:00 PM,"0150deb7d0,0112",664b9f13d3c13b293c9d97a280c7451cfc32,O2 Lab 海漂實驗室,23.571,119.5021,223572,20,1,晴,18.2,1
93,02/04/2022 09:00:00 PM,"0150deb7d0,0401",15153d12436122e9aa1e33fddc8b0ee2b996,澎湖七美莫咖啡 More Coffee,23.6535,119.5054,223675,77,1,多雲,31,2
94,02/04/2022 10:00:00 PM,"0150deb7d0,0102",179018d09aa92c21cf150b1fcc8a01998a5e,南寮風車有機農場｜風島物產,23.6461,119.5171,221116,25,0,風雨,24.7,1
95,02/04/2022 11:00:00 PM,"0150deb7d0,0157",1c7eafdf7abad9800c4ce075a020a9ae8cc0,O2 Lab 海漂實驗室,23.7,119.5537,225604,60,1,風雨,27.4,2
96,02/05/2022 12:00:00 AM,"0150deb7d0,0102",3e9fbda3c91d0b116cac11ad21a509a52eb0,年年有鰆,23.5841,119.5979,220993,68,1,多雲,31.5,2
97,02/05/2022 01:00:00 AM,"0150deb7d0,0089",67a6d64ac2d6c0777c2b41090a76a13b4e22,南寮風車有機農場｜風島物產,23.6021,119.5526,220556,78,1,多雲,17.2,2
98,02/05/2022 02:00:00 AM,"0150deb7d0,0384",c0ddefab5a400f29ce059209da1ac1235c3,鄭家莊｜澎湖七美民宿,23.669,119.5152,227383,25,1,多雲,15.6,1
99,02/05/2022 03:00:00 AM,"0150deb7d0,0102",52a9f4a9d8687e9f04da4cb48715af44f9aa,鄭家莊｜澎湖七美民宿,23.5153,119.5788,221466,65,1,晴,24.3,2
100,02/05/2022 04:00:00 AM,"0150deb7d0,0024",14b0bb6357021d360b361f799742e85609d7,南寮風車有機農場｜風島物產,23.5637,119.5218,229072,46,0,風雨,21.3,1
101,02/05/2022 05:00:00 AM,"0150deb7d0,0384",3c4f75bd6e41bdbf159fe94db0550812a3a5,鄭家莊｜澎湖七美民宿,23.568,119.577,223737,42,0,風雨,19.2,2
102,02/05/2022 06:00:00 AM,"0150deb7d0,0384",6b80c87b581c3f1610b8f95aa3e6f1ffbd83,離島出走 Isle Travel,23.5157,119.5945,226405,47,0,多雲,18.3,1
103,02/05/2022 07:00:00 AM,"0150deb7d0,0384",45b49de46778b9b270d20522fb5a8ff6bc51,年年有鰆,23.6073,119.5419,226866,30,0,風雨,25.3,1
104,02/05/2022 08:00:00 AM,"0150deb7d0,0157",264884a8d29611fa2eca135561484a608544,離島出走 Isle Travel,23.6333,119.5026,224482,32,0,多雲,18.6,2
105,02/05/2022 09:00:00 AM,"0150deb7d0,0089",1f067a280f755ae4969b69c3cc49e048c3ce,年年有鰆,23.5587,119.5079,228866,60,1,多雲,21.2,1
106,02/05/2022 10:00:00 AM,"0150deb7d0,0401",10916aa2ceec94785b9fd5a319b4ebe6cb74,年年有鰆,23.5732,119.5108,220572,23,1,多雲,27.8,2
107,02/05/2022 11:00:00 AM,"0150deb7d0,0102",4d8e725fcfefe655caefdd23a9358f3fe9dd,南寮風車有機農場｜風島物產,23.5056,119.572,224787,28,0,晴,29.4,1
108,02/05/2022 12:00:00 PM,"0150deb7d0,0401",e5ece623e4c2e506fd06e4fedc8616b2c76,年年有鰆,23.5722,119.5545,222482,58,1,晴,24.3,1
109,02/05/2022 01:00:00 PM,"0150deb7d0,0384",160d9759b392fbbe530b2f2a2c450f9a73a7,澎湖七美莫咖啡 More Coffee,23.6289,119.5642,228266,73,0,風雨,24.9,1
110,02/05/2022 02:00:00 PM,"0150deb7d0,0089",4a5358be9f641ef7a098908a46bb89b51cb5,O2 Lab 海漂實驗室,23.6249,119.51,226598,65,1,多雲,24,2
111,02/05/2022 03:00:00 PM,"0150deb7d0,0401",3d4e14f0f4dee3649b48b063b57914a89ff5,南寮風車有機農場｜風島物產,23.5962,119.5549,221273,44,1,晴,20.9,1
112,02/05/2022 04:00:00 PM,"0150deb7d0,0157",324d1bd529bda578323029ec94cac47e74c9,鄭家莊｜澎湖七美民宿,23.5798,119.5863,224550,41,1,風雨,20.3,1
113,02/05/2022 05:00:00 PM,"0150deb7d0,0102",54e55c3abadabc249ef80034510209c163c6,年年有鰆,23.6813,119.5169,222742,36,0,多雲,21.7,1
114,02/05/2022 06:00:00 PM,"0150deb7d0,0024",59ec786b68476f0b98d38daae630cadd66c0,年年有鰆,23.5576,119.5682,221829,18,1,多雲,17,2
115,02/05/2022 07:00:00 PM,"0150deb7d0,0384",3fbb98c5ae19ed95a5a9adfca981c38cf127,撒野旅店 Say Yeah Inn,23.5226,119.5958,221242,39,1,晴,23.8,1
116,02/05/2022 08:00:00 PM,"0150deb7d0,0384",264e0f5cce8aa48f7c27c350a818476a46ab,離島出走 Isle Travel,23.5489,119.5087,225838,20,1,多雲,24.4,2
117,02/05/2022 09:00:00 PM,"0150deb7d0,0089",580184f71ef4023f988485369d867c4908f7,澎湖七美莫咖啡 More Coffee,23.6417,119.5281,220175,78,1,晴,24.9,1
118,02/05/2022 10:00:00 PM,"0150deb7d0,0157",4e38cdb975ef0feffaa9e5717503d840c564,年年有鰆,23.6683,119.5712,221676,57,0,晴,18.8,2
119,02/05/2022 11:00:00 PM,"0150deb7d0,0157",13e1af13a2876703b1543bfa64f82fc6e6b3,鄭家莊｜澎湖七美民宿,23.5337,119.5395,229898,30,0,晴,27.1,2
120,02/06/2022 12:00:00 AM,"0150deb7d0,0384",6f9dfeed06aa12673075f8992b23e40122f1,撒野旅店 Say Yeah Inn,23.603,119.567,220859,72,0,風雨,30.6,1
121,02/06/2022 01:00:00 AM,"0150deb7d0,0401",568dab234aaa86e0d34ee6cd58af3e54767c,澎湖七美莫咖啡 More Coffee,23.5866,119.5327,224307,64,0,晴,28.2,1
122,02/06/2022 02:00:00 AM,"0150deb7d0,0157",473694e51f5f43286b38cffbdcb3d9f1086e,O2 Lab 海漂實驗室,23.6064,119.5391,220691,50,1,風雨,29.1,1
123,02/06/2022 03:00:00 AM,"0150deb7d0,0157",236de0449c87cdc295bc104d8759bd8c432d,年年有鰆,23.6326,119.5631,228946,25,0,晴,22.4,1
124,02/06/2022 04:00:00 AM,"0150deb7d0,0112",2e2bd77b02e7ad85ecbfa6bb9fe4f213d74c,鄭家莊｜澎湖七美民宿,23.5571,119.5976,222204,41,1,晴,24.2,2
125,02/06/2022 05:00:00 AM,"0150deb7d0,0384",71449e760ef171723d11a95bd6017f26d5d0,離島出走 Isle Travel,23.5528,119.5836,229866,61,1,多雲,25.6,1
126,02/06/2022 06:00:00 AM,"0150deb7d0,0157",eee72839a85233830870b48ae6aafcca8fc,南寮風車有機農場｜風島物產,23.6162,119.5236,227215,36,0,多雲,16.2,2
127,02/06/2022 07:00:00 AM,"0150deb7d0,0112",3316e5dcfe17645ce247058fce67b2914bc9,離島出走 Isle Travel,23.6527,119.5583,223481,68,0,多雲,31,2
128,02/06/2022 08:00:00 AM,"0150deb7d0,0102",c77153445f96a218e21ce37eb733bd13bb3,澎湖七美莫咖啡 More Coffee,23.5358,119.5979,228317,38,1,晴,17.3,2
129,02/06/2022 09:00:00 AM,"0150deb7d0,0157",4605fd1ca049d3ac95ab68561607efab784d,年年有鰆,23.5493,119.5143,221237,66,0,晴,21,2
130,02/06/2022 10:00:00 AM,"0150deb7d0,0157",4f32a1af613aed8a19b57a35fa3fc74dd667,鄭家莊｜澎湖七美民宿,23.6278,119.5415,220658,52,0,多雲,28.9,2
131,02/06/2022 11:00:00 AM,"0150deb7d0,0401",5636038dc9ade4cf50adf6d858e7eb639ec8,澎湖七美莫咖啡 More Coffee,23.6418,119.5243,222813,41,0,晴,24.6,1
132,02/06/2022 12:00:00 PM,"0150deb7d0,0384",7100aad6d099da3777bb640a1d50db31a204,離島出走 Isle Travel,23.6966,119.5915,227504,27,0,晴,19.3,1
133,02/06/2022 01:00:00 PM,"0150deb7d0,0102",606099a83304012d5b794447d59d269a44b7,鄭家莊｜澎湖七美民宿,23.6914,119.5995,227315,18,1,風雨,21.5,1
134,02/06/2022 02:00:00 PM,"0150deb7d0,0112",6fbe1a7accb54745e25b285c526113070e71,南寮風車有機農場｜風島物產,23.6115,119.5861,220028,43,1,多雲,31.5,1
135,02/06/2022 03:00:00 PM,"0150deb7d0,0384",4315d6e112c702c413f22b38fccb96973646,澎湖七美莫咖啡 More Coffee,23.5163,119.5296,222115,36,1,晴,32,2
136,02/06/2022 04:00:00 PM,"0150deb7d0,0157",27c81cac8584cd81cf5471f5d70dc2342bb2,澎湖七美莫咖啡 More Coffee,23.6314,119.5691,224832,30,1,風雨,32.2,2
137,02/06/2022 05:00:00 PM,"0150deb7d0,0102",135cd1f1bceee247814fb1a61c1c22d421bf,南寮風車有機農場｜風島物產,23.6013,119.5055,229635,32,1,多雲,32.3,1
138,02/06/2022 06:00:00 PM,"0150deb7d0,0401",5f0658171af0e21610b82b30eec124611f5a,離島出走 Isle Travel,23.6846,119.5226,221021,30,1,多雲,17.1,1
139,02/06/2022 07:00:00 PM,"0150deb7d0,0157",1a2669008cc063b6a72124b557101e10b25d,年年有鰆,23.6864,119.5075,227027,76,0,晴,29.1,1
140,02/06/2022 08:00:00 PM,"0150deb7d0,0157",4eada5a4449b9fc42513ded1e6f307f60249,年年有鰆,23.6777,119.5628,222803,27,0,晴,16.9,1
141,02/06/2022 09:00:00 PM,"0150deb7d0,0102",6b01933dfbdd3bda4c5fc948f9ee3d5b1d96,南寮風車有機農場｜風島物產,23.6,119.5756,220637,65,1,晴,32.5,2
142,02/06/2022 10:00:00 PM,"0150deb7d0,0112",212424b8ddefc08499c022a15585bd58b03f,年年有鰆,23.6464,119.5693,223692,54,0,多雲,22.1,1
143,02/06/2022 11:00:00 PM,"0150deb7d0,0401",403226d983a4823fa26e892cde665975fd9e,年年有鰆,23.5755,119.5141,221505,40,1,風雨,17.3,2
144,02/07/2022 12:00:00 AM,"0150deb7d0,0157",411f3ba62719fe673debe7b967eefa6af8fb,撒野旅店 Say Yeah Inn,23.6557,119.5632,223048,61,1,多雲,32.4,2
145,02/07/2022 01:00:00 AM,"0150deb7d0,0089",3f4ffc91d8c9b22cccbb3b775a7e27d7d668,南寮風車有機農場｜風島物產,23.5655,119.56,222528,18,1,多雲,20.1,1
