no,Time,UserID/MemID,設置點,緯度,經度,place_id
4271,4/17/2022 6:17:44 PM,U8842bc1c33ab4cc8a292dd0257d0390a,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
4272,4/17/2022 6:19:40 PM,U1273956244016b17a461213dd7a6f722,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
4276,4/17/2022 6:55:07 PM,U3bef99915c174d00c8771be3302bef5d,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
4465,4/20/2022 8:46:29 PM,U818fd6da9a2a8e5b11cf9562a14849d0,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
4525,4/22/2022 6:31:11 PM,Ue27028025057a63c1353fc5b15c117a8,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
4583,4/24/2022 7:08:15 PM,U1b7003bab2aaf402832cd6851b431769,真鮮味小吃部,119.56491,119.56929,ChIJmc-gsV9bbDQRjslRsRk4OLE
1309,2/26/2022 2:10:57 PM,U7af96d3a5c0bace563a62c577796b52e,易家仙人掌冰,23.65747,119.55532,ChIJ3-P5PV9cbDQR8WW19pw-N8c
4602,4/25/2022 4:11:33 PM,Uc96c1013d622435c450416309055c97a,易家仙人掌冰,23.65747,119.55532,ChIJ3-P5PV9cbDQR8WW19pw-N8c
270,2/12/2022 1:09:27 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
2235,3/11/2022 3:48:03 PM,U8793a2bb7e42885c2e17c4682d981151,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
2551,3/16/2022 3:53:51 PM,Ua4642a4dd9dda411e6c254ac0443645b,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
3441,3/30/2022 2:48:06 PM,U58001d9adfe8f94262b41bcaf841093b,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
3785,3/8/2022 2:24:06 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
3832,3/9/2022 10:48:06 AM,Ud12b72cb97ad69f841efe9b974ffdbe1,阿姨仙人掌冰,23.65683,119.55745,ChIJXwXdi_VcbDQRXhyWMJzBcXg
1313,2/26/2022 4:36:48 PM,U7a89fa99cb80c8496590501db322b56c,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
1346,2/27/2022 1:54:35 PM,U8793a2bb7e42885c2e17c4682d981151,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
1371,2/27/2022 3:41:42 PM,U2b19812017278c4fbe06ca761489d15e,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
2908,3/21/2022 10:19:38 AM,U54b59e95f3dd368e5e1a53fafff72ad2,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
3596,3/5/2022 10:44:48 AM,U822ae6ff2b69f32310987e0331b15767,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
3945,4/10/2022 10:25:17 AM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
4300,4/18/2022 12:53:45 PM,U1193b30bfe522e1c30244378c84e7240,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
4498,4/21/2022 9:42:11 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
4772,4/3/2022 12:34:12 PM,U58001d9adfe8f94262b41bcaf841093b,通樑古榕,23.65648794,119.5567078,ChIJWUiERLBcbDQRrSn6m8brtMA
4536,4/23/2022 1:19:24 PM,Uc17d732d4b25b2e3420e0bd8424619b6,秀鳳姐的店,23.65345,119.5177,ChIJQ4wnO31ZbDQR5rOE3vEdhOY
225,2/11/2022 12:33:19 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
2127,3/1/2022 8:39:33 AM,U13b4ad700527c4de64f2cfdc46c5f94a,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
2542,3/16/2022 12:59:03 PM,Ua4642a4dd9dda411e6c254ac0443645b,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
2705,3/18/2022 5:28:29 PM,U10cb380dbad41364c47ba3e6d4f1d4ee,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
2857,3/20/2022 1:11:17 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
3436,3/30/2022 12:33:47 PM,U58001d9adfe8f94262b41bcaf841093b,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
3550,3/4/2022 2:14:33 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
3587,3/4/2022 9:14:32 AM,U50284f2fcdf83512e9e4968a77e2a672,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
3618,3/5/2022 4:32:06 PM,U863b8cae579201d96dab41d5e002a5a3,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
3790,3/8/2022 3:30:19 PM,U8793a2bb7e42885c2e17c4682d981151,小門鯨魚洞站,23.65265094,119.5174826,ChIJ9W2zcRtcbDQRVinznJ9L07I
490,2/15/2022 3:54:23 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
827,2/2/2022 2:30:33 PM,U7a89fa99cb80c8496590501db322b56c,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
1357,2/27/2022 12:15:57 PM,Ua5d612b844f3c29bede3e6e5528797f5,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
1363,2/27/2022 2:04:47 PM,U8793a2bb7e42885c2e17c4682d981151,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
2647,3/17/2022 9:24:52 AM,U58001d9adfe8f94262b41bcaf841093b,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
3135,3/25/2022 6:50:43 PM,U90cfbb67d566a3c9ae139abd7c8f1a3f,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
3599,3/5/2022 11:08:06 AM,U822ae6ff2b69f32310987e0331b15767,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
4773,4/3/2022 2:09:15 PM,U5007fa9c825fd8426d6f277fa4cf1f0b,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJv7pkof5dbDQR6nv4dYCO54I
0,2/1/2022 1:07:51 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,吳家小館,23.63269,119.59865,ChIJ____v61cbDQRvnCGPpq8P-c
554,2/16/2022 11:20:46 AM,U54d5e3f6e7f2d29a5a7200b210fe4892,吳家小館,23.63269,119.59865,ChIJ____v61cbDQRvnCGPpq8P-c
1260,2/25/2022 12:55:19 PM,U549d83ded5aae205862d9454360f140e,吳家小館,23.63269,119.59865,ChIJ____v61cbDQRvnCGPpq8P-c
644,2/17/2022 4:05:14 PM,U6d1b2af10fd5ed87fa93e0565cb66e7b,二崁杏仁茶館,23.60457,119.51837,ChIJeb-qgj4lBhQRsdw0Ql3GcKM
2685,3/18/2022 3:13:35 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,二崁杏仁茶館,23.60457,119.51837,ChIJeb-qgj4lBhQRsdw0Ql3GcKM
4771,4/3/2022 12:12:50 PM,U5007fa9c825fd8426d6f277fa4cf1f0b,二崁杏仁茶館,23.60457,119.51837,ChIJeb-qgj4lBhQRsdw0Ql3GcKM
496,2/15/2022 4:38:08 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,二崁聚落站,23.60407314,119.517786,ChIJgWTbWNBbbDQR8CTWafLvjDg
835,2/2/2022 3:49:59 PM,U7a89fa99cb80c8496590501db322b56c,二崁聚落站,23.60407314,119.517786,ChIJgWTbWNBbbDQR8CTWafLvjDg
2,2/1/2022 1:29:49 PM,U5fd8a6c36b2a2370bb0184a98f40b911,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
818,2/2/2022 12:04:06 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
2486,3/15/2022 6:05:20 PM,U0781ca1080648882355dd846776649d0,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
2654,3/18/2022 1:01:32 PM,U0710ea284a77b88b2c52bcf268392ed0,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
2655,3/18/2022 1:01:51 PM,U521aee7bfd021be26d956edfe007b956,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
3147,3/26/2022 1:04:25 PM,U0295cb7e28220942f80afa615a8c4ffb,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
3728,3/7/2022 2:03:04 PM,U7a89fa99cb80c8496590501db322b56c,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
3826,3/9/2022 1:38:17 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
4401,4/2/2022 11:33:03 AM,U54b59e95f3dd368e5e1a53fafff72ad2,清心飲食店,23.60018,119.50975,ChIJLVL4K-sjaDQRU46iaQCVwNA
1429,2/28/2022 1:49:22 PM,U7a89fa99cb80c8496590501db322b56c,北寮奎壁山,23.5969773,119.6713825,ChIJhWgytnJEbDQR420Ap52ceMw
2215,3/11/2022 11:23:00 AM,Ud12b72cb97ad69f841efe9b974ffdbe1,北寮奎壁山,23.5969773,119.6713825,ChIJhWgytnJEbDQR420Ap52ceMw
4140,4/14/2022 2:09:15 PM,U8793a2bb7e42885c2e17c4682d981151,北寮奎壁山,23.5969773,119.6713825,ChIJhWgytnJEbDQR420Ap52ceMw
87,2/1/2022 8:36:58 AM,U6578f650fb2e12f080ace324fd338c80,旭西餅舖,23.58575,119.65961,ChIJ41I-4lxEbDQRaUI2tT-zhTs
20,2/1/2022 11:30:33 AM,Uf4a9fa99caa0a39087a140f14921328b,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
77,2/1/2022 7:39:45 AM,Ud66db3a385e85e727a0ab9f3d4130cc0,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
457,2/15/2022 10:43:40 PM,U6594f5623ade5662784accad1314115c,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
580,2/16/2022 3:10:03 PM,Ua3939a175af1ebc9979229dc604647ec,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
4821,4/4/2022 1:24:45 PM,U56b1be03cd0560827b6add4d4590b750,雨軒冰茶,23.58504,119.65937,ChIJ89tisyNFbDQRjyACT7OD5qo
1401,2/27/2022 7:54:08 PM,Uf4a9fa99caa0a39087a140f14921328b,映咖啡 INN Coffee,23.58481,119.65883,ChIJ1yLDhNQdaDQRpWUg4naVkwI
1407,2/27/2022 8:31:10 AM,U6594f5623ade5662784accad1314115c,映咖啡 INN Coffee,23.58481,119.65883,ChIJ1yLDhNQdaDQRpWUg4naVkwI
5069,4/9/2022 2:02:43 PM,U540f77f29cfe32a2df8fc9383e168c44,映咖啡 INN Coffee,23.58481,119.65883,ChIJ1yLDhNQdaDQRpWUg4naVkwI
30,2/1/2022 12:07:03 AM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
273,2/12/2022 1:59:12 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
753,2/19/2022 1:44:25 PM,Uab0c17a03c299ff3beb9c2815e87e385,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
1108,2/23/2022 2:00:00 PM,U8793a2bb7e42885c2e17c4682d981151,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
3222,3/27/2022 4:52:06 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
3893,3/9/2022 9:13:50 AM,U7a89fa99cb80c8496590501db322b56c,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
4056,4/12/2022 3:57:45 PM,Ua3939a175af1ebc9979229dc604647ec,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
4135,4/14/2022 10:49:25 AM,Ub2bdb949abfdff49cfc3cf85d48a4f2f,澎福食品行,23.58479347,119.6631239,ChIJwVBaGENEbDQRxybYyUCmmIk
141,2/10/2022 2:51:28 PM,U50284f2fcdf83512e9e4968a77e2a672,最愛小米甜甜圈,23.58469,119.66216,ChIJOUsN5O5FbDQRAC21LD6slVc
1911,2/8/2022 5:54:57 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,最愛小米甜甜圈,23.58469,119.66216,ChIJOUsN5O5FbDQRAC21LD6slVc
4576,4/24/2022 4:03:47 PM,U87c00daa10687a8c7db52939e4cb999b,最愛小米甜甜圈,23.58469,119.66216,ChIJOUsN5O5FbDQRAC21LD6slVc
187,2/10/2022 8:44:45 AM,U6594f5623ade5662784accad1314115c,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
775,2/19/2022 4:45:38 PM,Ucdfa0f2c4d63746185972bd203584c33,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
778,2/19/2022 5:32:27 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
2262,3/12/2022 1:03:41 PM,U99fed0cd1522ade3efcf61bc94acd5b1,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
2790,3/2/2022 10:59:58 AM,U7a89fa99cb80c8496590501db322b56c,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
2911,3/21/2022 12:10:00 PM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
4450,4/20/2022 5:26:36 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,欣欣麵食館,23.58453,119.65867,ChIJ2Ur3hsCfaDQRT1uu0DytjZU
70,2/1/2022 6:26:27 PM,U6700554e734c9f720440c275b8b13b96,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
78,2/1/2022 7:40:42 AM,Ua3939a175af1ebc9979229dc604647ec,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
351,2/13/2022 5:12:11 PM,U58001d9adfe8f94262b41bcaf841093b,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
1524,2/3/2022 12:55:29 PM,U8f4ff1ca33fbab36a6affeca623b88db,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
1769,2/7/2022 10:13:34 AM,U6594f5623ade5662784accad1314115c,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
1981,2/9/2022 3:13:11 PM,U549d83ded5aae205862d9454360f140e,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
2017,2/9/2022 8:52:54 PM,U181657e7c3044a6c151f5554c2de1613,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
3050,3/23/2022 4:27:34 PM,Ud12b72cb97ad69f841efe9b974ffdbe1,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
3126,3/25/2022 4:26:08 PM,U90cfbb67d566a3c9ae139abd7c8f1a3f,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
3500,3/31/2022 4:18:22 PM,U51273fc9b487244a7479ffa1bbcaa54a,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
4978,4/7/2022 1:42:46 PM,U8793a2bb7e42885c2e17c4682d981151,漁夫才哥企業社,23.58167831,119.638447,ChIJ0Syx1uREbDQRqEicAa2YcVE
132,2/10/2022 12:48:40 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
313,2/12/2022 6:05:39 PM,Uab0c17a03c299ff3beb9c2815e87e385,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
359,2/13/2022 6:47:14 PM,U954f8e628b485f2c105b7e035639650b,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
484,2/15/2022 2:38:18 AM,U0d5a39ecd31b0b2b63f941e2d03cb796,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
900,2/20/2022 4:44:29 PM,Ue253a78a8c16433cdb29ea322e001705,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
919,2/20/2022 7:29:29 PM,Uf1736a1ca1a13bc5cf32f5eb94c52246,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
975,2/21/2022 5:50:09 PM,U87c00daa10687a8c7db52939e4cb999b,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1001,2/22/2022 1:02:17 PM,U549d83ded5aae205862d9454360f140e,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1007,2/22/2022 1:36:38 PM,U3dc4122ffdd99c7b1151c06b6570112f,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1152,2/23/2022 7:57:39 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1324,2/26/2022 7:09:19 PM,U6368c5aa5f76abbfc284f5224f2ae22a,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1921,2/8/2022 6:53:26 PM,U7a89fa99cb80c8496590501db322b56c,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
2149,3/10/2022 10:37:30 AM,U81e4a5b20b01eaaa6497dc620580f1b2,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
2462,3/15/2022 12:21:15 AM,U964abc9d948bfeafba4e573c12b14365,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
2716,3/18/2022 8:01:21 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
2998,3/22/2022 6:03:16 PM,U619764678dadf25e58dd14750c301bc1,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
3551,3/4/2022 2:32:44 PM,Ua5d612b844f3c29bede3e6e5528797f5,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
3776,3/8/2022 12:16:35 PM,U112c189df934118d73cf1b6a436545a2,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
4347,4/19/2022 1:45:42 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
4380,4/19/2022 5:47:22 PM,U5a1569a940913901cdb66284da9d3d3a,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
5099,4/9/2022 8:15:01 PM,U58001d9adfe8f94262b41bcaf841093b,玻玻飲食店,23.57971,119.57924,ChIJ2cqjfSojaDQRlUG4xWca40I
1228,2/24/2022 8:33:51 PM,U50284f2fcdf83512e9e4968a77e2a672,掌上明珠,23.57831798,119.5822953,ChIJkUqxsIX6ZzQRxV0W0duojPU
1700,2/6/2022 11:54:22 AM,U05acef925dad7cbfa0cca1762f4aa64d,掌上明珠,23.57831798,119.5822953,ChIJkUqxsIX6ZzQRxV0W0duojPU
46,2/1/2022 2:31:49 PM,U41cdbf64df0886d0acae01076f860cb9,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
1902,2/8/2022 4:26:58 PM,U898548b221dd0e23c4624e82ccaf6fb4,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
2147,3/10/2022 10:24:19 AM,U1533b24c18a3e1f1479bdb79969431d9,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
2173,3/10/2022 4:10:05 PM,U51273fc9b487244a7479ffa1bbcaa54a,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
3414,3/3/2022 7:14:34 PM,Ua23e2340bb78ae1f35b2a7cad97cbce0,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
3455,3/30/2022 5:55:55 PM,U0781ca1080648882355dd846776649d0,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
3913,4/1/2022 12:35:10 PM,U549d83ded5aae205862d9454360f140e,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
4281,4/17/2022 8:21:06 PM,Ub8435fdcfc2b3bd95ca3ceeb76822229,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
4684,4/27/2022 5:59:49 PM,Uaf75cefea219b887b57cbd607f5f6d9f,愛家好朋友素食屋,23.57727,119.57231,ChIJgQ9hUuRabDQRj5lwxDjyAvA
422,2/14/2022 7:05:10 PM,Ue253a78a8c16433cdb29ea322e001705,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1023,2/22/2022 12:15:22 PM,U7ce8cc031c73f647c5832593f46f80cd,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1024,2/22/2022 12:34:47 PM,U619764678dadf25e58dd14750c301bc1,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
1925,2/8/2022 7:03:05 PM,U7a89fa99cb80c8496590501db322b56c,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
2335,3/13/2022 12:47:30 PM,Ud9bb98b05c38c0ea8d09f297d07b2276,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
2426,3/14/2022 8:06:30 PM,Uf1736a1ca1a13bc5cf32f5eb94c52246,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
2990,3/22/2022 5:25:33 PM,U751805cb651c58a391c10d1bd210c31c,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
3537,3/4/2022 1:47:07 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
3823,3/9/2022 1:13:43 PM,Udc2acab56b09deeed9ec2d76a1fd169e,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
4550,4/23/2022 5:43:54 PM,U54b59e95f3dd368e5e1a53fafff72ad2,海城上湯鮮魚粥飯麵館,23.57711,119.57021,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
